,temperature
2010-05-15 14:25:00,614.6666666666666
2010-05-15 14:30:00,615.0
2010-05-15 14:35:00,615.3333333333334
2010-05-15 14:40:00,615.6666666666666
2010-05-15 14:45:00,616.0
2010-05-15 14:50:00,616.3333333333334
2010-05-15 14:55:00,616.6666666666666
2010-05-15 15:00:00,617.0
2010-05-15 15:05:00,617.0833333333334
2010-05-15 15:10:00,617.1666666666666
2010-05-15 15:15:00,617.25
2010-05-15 15:20:00,617.3333333333334
2010-05-15 15:25:00,617.4166666666666
2010-05-15 15:30:00,617.5
2010-05-15 15:35:00,617.5833333333334
2010-05-15 15:40:00,617.6666666666666
2010-05-15 15:45:00,617.75
2010-05-15 15:50:00,617.8333333333334
2010-05-15 15:55:00,617.9166666666666
2010-05-15 16:00:00,618.0
2010-05-15 16:05:00,617.4166666666666
2010-05-15 16:10:00,616.8333333333334
2010-05-15 16:15:00,616.25
2010-05-15 16:20:00,615.6666666666666
2010-05-15 16:25:00,615.0833333333334
2010-05-15 16:30:00,614.5
2010-05-15 16:35:00,613.9166666666666
2010-05-15 16:40:00,613.3333333333334
2010-05-15 16:45:00,612.75
2010-05-15 16:50:00,612.1666666666666
2010-05-15 16:55:00,611.5833333333334
2010-05-15 17:00:00,611.0
2010-05-15 17:05:00,609.9166666666666
2010-05-15 17:10:00,608.8333333333334
2010-05-15 17:15:00,607.75
2010-05-15 17:20:00,606.6666666666666
2010-05-15 17:25:00,605.5833333333334
2010-05-15 17:30:00,604.5
2010-05-15 17:35:00,603.4166666666666
2010-05-15 17:40:00,602.3333333333334
2010-05-15 17:45:00,601.25
2010-05-15 17:50:00,600.1666666666666
2010-05-15 17:55:00,599.0833333333334
2010-05-15 18:00:00,598.0
2010-05-15 18:05:00,596.3333333333334
2010-05-15 18:10:00,594.6666666666666
2010-05-15 18:15:00,593.0
2010-05-15 18:20:00,591.3333333333334
2010-05-15 18:25:00,589.6666666666666
2010-05-15 18:30:00,588.0
2010-05-15 18:35:00,586.3333333333334
2010-05-15 18:40:00,584.6666666666666
2010-05-15 18:45:00,583.0
2010-05-15 18:50:00,581.3333333333334
2010-05-15 18:55:00,579.6666666666666
2010-05-15 19:00:00,578.0
2010-05-15 19:05:00,576.0
2010-05-15 19:10:00,574.0
2010-05-15 19:15:00,572.0
2010-05-15 19:20:00,570.0
2010-05-15 19:25:00,568.0
2010-05-15 19:30:00,566.0
2010-05-15 19:35:00,564.0
2010-05-15 19:40:00,562.0
2010-05-15 19:45:00,560.0
2010-05-15 19:50:00,558.0
2010-05-15 19:55:00,556.0
2010-05-15 20:00:00,554.0
2010-05-15 20:05:00,552.9166666666666
2010-05-15 20:10:00,551.8333333333334
2010-05-15 20:15:00,550.75
2010-05-15 20:20:00,549.6666666666666
2010-05-15 20:25:00,548.5833333333334
2010-05-15 20:30:00,547.5
2010-05-15 20:35:00,546.4166666666666
2010-05-15 20:40:00,545.3333333333334
2010-05-15 20:45:00,544.25
2010-05-15 20:50:00,543.1666666666666
2010-05-15 20:55:00,542.0833333333334
2010-05-15 21:00:00,541.0
2010-05-15 21:05:00,540.1666666666666
2010-05-15 21:10:00,539.3333333333334
2010-05-15 21:15:00,538.5
2010-05-15 21:20:00,537.6666666666666
2010-05-15 21:25:00,536.8333333333334
2010-05-15 21:30:00,536.0
2010-05-15 21:35:00,535.1666666666666
2010-05-15 21:40:00,534.3333333333334
2010-05-15 21:45:00,533.5
2010-05-15 21:50:00,532.6666666666666
2010-05-15 21:55:00,531.8333333333334
2010-05-15 22:00:00,531.0
2010-05-15 22:05:00,530.1666666666666
2010-05-15 22:10:00,529.3333333333334
2010-05-15 22:15:00,528.5
2010-05-15 22:20:00,527.6666666666666
2010-05-15 22:25:00,526.8333333333334
2010-05-15 22:30:00,526.0
2010-05-15 22:35:00,525.1666666666666
2010-05-15 22:40:00,524.3333333333334
2010-05-15 22:45:00,523.5
2010-05-15 22:50:00,522.6666666666666
2010-05-15 22:55:00,521.8333333333334
2010-05-15 23:00:00,521.0
2010-05-15 23:05:00,520.25
2010-05-15 23:10:00,519.5
2010-05-15 23:15:00,518.75
2010-05-15 23:20:00,518.0
2010-05-15 23:25:00,517.25
2010-05-15 23:30:00,516.5
2010-05-15 23:35:00,515.75
2010-05-15 23:40:00,515.0
2010-05-15 23:45:00,514.25
2010-05-15 23:50:00,513.5
2010-05-15 23:55:00,512.75
2010-05-16 00:00:00,512.0
2010-05-16 00:05:00,511.3333333333333
2010-05-16 00:10:00,510.6666666666667
2010-05-16 00:15:00,510.0
2010-05-16 00:20:00,509.3333333333333
2010-05-16 00:25:00,508.6666666666667
2010-05-16 00:30:00,508.0
2010-05-16 00:35:00,507.3333333333333
2010-05-16 00:40:00,506.6666666666667
2010-05-16 00:45:00,506.0
2010-05-16 00:50:00,505.3333333333333
2010-05-16 00:55:00,504.6666666666667
2010-05-16 01:00:00,504.0
2010-05-16 01:05:00,503.4166666666667
2010-05-16 01:10:00,502.8333333333333
2010-05-16 01:15:00,502.25
2010-05-16 01:20:00,501.6666666666667
2010-05-16 01:25:00,501.0833333333333
2010-05-16 01:30:00,500.5
2010-05-16 01:35:00,499.9166666666667
2010-05-16 01:40:00,499.3333333333333
2010-05-16 01:45:00,498.75
2010-05-16 01:50:00,498.1666666666667
2010-05-16 01:55:00,497.5833333333333
2010-05-16 02:00:00,497.0
2010-05-16 02:05:00,496.5
2010-05-16 02:10:00,496.0
2010-05-16 02:15:00,495.5
2010-05-16 02:20:00,495.0
2010-05-16 02:25:00,494.5
2010-05-16 02:30:00,494.0
2010-05-16 02:35:00,493.5
2010-05-16 02:40:00,493.0
2010-05-16 02:45:00,492.5
2010-05-16 02:50:00,492.0
2010-05-16 02:55:00,491.5
2010-05-16 03:00:00,491.0
2010-05-16 03:05:00,490.5833333333333
2010-05-16 03:10:00,490.1666666666667
2010-05-16 03:15:00,489.75
2010-05-16 03:20:00,489.3333333333333
2010-05-16 03:25:00,488.9166666666667
2010-05-16 03:30:00,488.5
2010-05-16 03:35:00,488.0833333333333
2010-05-16 03:40:00,487.6666666666667
2010-05-16 03:45:00,487.25
2010-05-16 03:50:00,486.8333333333333
2010-05-16 03:55:00,486.4166666666667
2010-05-16 04:00:00,486.0
2010-05-16 04:05:00,485.8333333333333
2010-05-16 04:10:00,485.6666666666667
2010-05-16 04:15:00,485.5
2010-05-16 04:20:00,485.3333333333333
2010-05-16 04:25:00,485.1666666666667
2010-05-16 04:30:00,485.0
2010-05-16 04:35:00,484.8333333333333
2010-05-16 04:40:00,484.6666666666667
2010-05-16 04:45:00,484.5
2010-05-16 04:50:00,484.3333333333333
2010-05-16 04:55:00,484.1666666666667
2010-05-16 05:00:00,484.0
2010-05-16 05:05:00,484.8333333333333
2010-05-16 05:10:00,485.6666666666667
2010-05-16 05:15:00,486.5
2010-05-16 05:20:00,487.3333333333333
2010-05-16 05:25:00,488.1666666666667
2010-05-16 05:30:00,489.0
2010-05-16 05:35:00,489.8333333333333
2010-05-16 05:40:00,490.6666666666667
2010-05-16 05:45:00,491.5
2010-05-16 05:50:00,492.3333333333333
2010-05-16 05:55:00,493.1666666666667
2010-05-16 06:00:00,494.0
2010-05-16 06:05:00,495.1666666666667
2010-05-16 06:10:00,496.3333333333333
2010-05-16 06:15:00,497.5
2010-05-16 06:20:00,498.6666666666667
2010-05-16 06:25:00,499.8333333333333
2010-05-16 06:30:00,501.0
2010-05-16 06:35:00,502.1666666666667
2010-05-16 06:40:00,503.3333333333333
2010-05-16 06:45:00,504.5
2010-05-16 06:50:00,505.6666666666667
2010-05-16 06:55:00,506.8333333333333
2010-05-16 07:00:00,508.0
2010-05-16 07:05:00,509.4166666666667
2010-05-16 07:10:00,510.8333333333333
2010-05-16 07:15:00,512.25
2010-05-16 07:20:00,513.6666666666666
2010-05-16 07:25:00,515.0833333333334
2010-05-16 07:30:00,516.5
2010-05-16 07:35:00,517.9166666666666
2010-05-16 07:40:00,519.3333333333334
2010-05-16 07:45:00,520.75
2010-05-16 07:50:00,522.1666666666666
2010-05-16 07:55:00,523.5833333333334
2010-05-16 08:00:00,525.0
2010-05-16 08:05:00,526.5
2010-05-16 08:10:00,528.0
2010-05-16 08:15:00,529.5
2010-05-16 08:20:00,531.0
2010-05-16 08:25:00,532.5
2010-05-16 08:30:00,534.0
2010-05-16 08:35:00,535.5
2010-05-16 08:40:00,537.0
2010-05-16 08:45:00,538.5
2010-05-16 08:50:00,540.0
2010-05-16 08:55:00,541.5
2010-05-16 09:00:00,543.0
2010-05-16 09:05:00,544.5833333333334
2010-05-16 09:10:00,546.1666666666666
2010-05-16 09:15:00,547.75
2010-05-16 09:20:00,549.3333333333334
2010-05-16 09:25:00,550.9166666666666
2010-05-16 09:30:00,552.5
2010-05-16 09:35:00,554.0833333333334
2010-05-16 09:40:00,555.6666666666666
2010-05-16 09:45:00,557.25
2010-05-16 09:50:00,558.8333333333334
2010-05-16 09:55:00,560.4166666666666
2010-05-16 10:00:00,562.0
2010-05-16 10:05:00,563.4166666666666
2010-05-16 10:10:00,564.8333333333334
2010-05-16 10:15:00,566.25
2010-05-16 10:20:00,567.6666666666666
2010-05-16 10:25:00,569.0833333333334
2010-05-16 10:30:00,570.5
2010-05-16 10:35:00,571.9166666666666
2010-05-16 10:40:00,573.3333333333334
2010-05-16 10:45:00,574.75
2010-05-16 10:50:00,576.1666666666666
2010-05-16 10:55:00,577.5833333333334
2010-05-16 11:00:00,579.0
2010-05-16 11:05:00,580.3333333333334
2010-05-16 11:10:00,581.6666666666666
2010-05-16 11:15:00,583.0
2010-05-16 11:20:00,584.3333333333334
2010-05-16 11:25:00,585.6666666666666
2010-05-16 11:30:00,587.0
2010-05-16 11:35:00,588.3333333333334
2010-05-16 11:40:00,589.6666666666666
2010-05-16 11:45:00,591.0
2010-05-16 11:50:00,592.3333333333334
2010-05-16 11:55:00,593.6666666666666
2010-05-16 12:00:00,595.0
2010-05-16 12:05:00,596.0833333333334
2010-05-16 12:10:00,597.1666666666666
2010-05-16 12:15:00,598.25
2010-05-16 12:20:00,599.3333333333334
2010-05-16 12:25:00,600.4166666666666
2010-05-16 12:30:00,601.5
2010-05-16 12:35:00,602.5833333333334
2010-05-16 12:40:00,603.6666666666666
2010-05-16 12:45:00,604.75
2010-05-16 12:50:00,605.8333333333334
2010-05-16 12:55:00,606.9166666666666
2010-05-16 13:00:00,608.0
2010-05-16 13:05:00,608.8333333333334
2010-05-16 13:10:00,609.6666666666666
2010-05-16 13:15:00,610.5
2010-05-16 13:20:00,611.3333333333334
2010-05-16 13:25:00,612.1666666666666
2010-05-16 13:30:00,613.0
2010-05-16 13:35:00,613.8333333333334
2010-05-16 13:40:00,614.6666666666666
2010-05-16 13:45:00,615.5
2010-05-16 13:50:00,616.3333333333334
2010-05-16 13:55:00,617.1666666666666
2010-05-16 14:00:00,618.0
2010-05-16 14:05:00,618.3333333333334
2010-05-16 14:10:00,618.6666666666666
2010-05-16 14:15:00,619.0
2010-05-16 14:20:00,619.3333333333334
2010-05-16 14:25:00,619.6666666666666
2010-05-16 14:30:00,620.0
2010-05-16 14:35:00,620.3333333333334
2010-05-16 14:40:00,620.6666666666666
2010-05-16 14:45:00,621.0
2010-05-16 14:50:00,621.3333333333334
2010-05-16 14:55:00,621.6666666666666
2010-05-16 15:00:00,622.0
2010-05-16 15:05:00,622.0
2010-05-16 15:10:00,622.0
2010-05-16 15:15:00,622.0
2010-05-16 15:20:00,622.0
2010-05-16 15:25:00,622.0
2010-05-16 15:30:00,622.0
2010-05-16 15:35:00,622.0
2010-05-16 15:40:00,622.0
2010-05-16 15:45:00,622.0
2010-05-16 15:50:00,622.0
2010-05-16 15:55:00,622.0
2010-05-16 16:00:00,622.0
2010-05-16 16:05:00,621.4166666666666
2010-05-16 16:10:00,620.8333333333334
2010-05-16 16:15:00,620.25
2010-05-16 16:20:00,619.6666666666666
2010-05-16 16:25:00,619.0833333333334
2010-05-16 16:30:00,618.5
2010-05-16 16:35:00,617.9166666666666
2010-05-16 16:40:00,617.3333333333334
2010-05-16 16:45:00,616.75
2010-05-16 16:50:00,616.1666666666666
2010-05-16 16:55:00,615.5833333333334
2010-05-16 17:00:00,615.0
2010-05-16 17:05:00,614.0
2010-05-16 17:10:00,613.0
2010-05-16 17:15:00,612.0
2010-05-16 17:20:00,611.0
2010-05-16 17:25:00,610.0
2010-05-16 17:30:00,609.0
2010-05-16 17:35:00,608.0
2010-05-16 17:40:00,607.0
2010-05-16 17:45:00,606.0
2010-05-16 17:50:00,605.0
2010-05-16 17:55:00,604.0
2010-05-16 18:00:00,603.0
2010-05-16 18:05:00,601.3333333333334
2010-05-16 18:10:00,599.6666666666666
2010-05-16 18:15:00,598.0
2010-05-16 18:20:00,596.3333333333334
2010-05-16 18:25:00,594.6666666666666
2010-05-16 18:30:00,593.0
2010-05-16 18:35:00,591.3333333333334
2010-05-16 18:40:00,589.6666666666666
2010-05-16 18:45:00,588.0
2010-05-16 18:50:00,586.3333333333334
2010-05-16 18:55:00,584.6666666666666
2010-05-16 19:00:00,583.0
2010-05-16 19:05:00,581.0
2010-05-16 19:10:00,579.0
2010-05-16 19:15:00,577.0
2010-05-16 19:20:00,575.0
2010-05-16 19:25:00,573.0
2010-05-16 19:30:00,571.0
2010-05-16 19:35:00,569.0
2010-05-16 19:40:00,567.0
2010-05-16 19:45:00,565.0
2010-05-16 19:50:00,563.0
2010-05-16 19:55:00,561.0
2010-05-16 20:00:00,559.0
2010-05-16 20:05:00,557.8333333333334
2010-05-16 20:10:00,556.6666666666666
2010-05-16 20:15:00,555.5
2010-05-16 20:20:00,554.3333333333334
2010-05-16 20:25:00,553.1666666666666
2010-05-16 20:30:00,552.0
2010-05-16 20:35:00,550.8333333333334
2010-05-16 20:40:00,549.6666666666666
2010-05-16 20:45:00,548.5
2010-05-16 20:50:00,547.3333333333334
2010-05-16 20:55:00,546.1666666666666
2010-05-16 21:00:00,545.0
2010-05-16 21:05:00,544.1666666666666
2010-05-16 21:10:00,543.3333333333334
2010-05-16 21:15:00,542.5
2010-05-16 21:20:00,541.6666666666666
2010-05-16 21:25:00,540.8333333333334
2010-05-16 21:30:00,540.0
2010-05-16 21:35:00,539.1666666666666
2010-05-16 21:40:00,538.3333333333334
2010-05-16 21:45:00,537.5
2010-05-16 21:50:00,536.6666666666666
2010-05-16 21:55:00,535.8333333333334
2010-05-16 22:00:00,535.0
2010-05-16 22:05:00,534.1666666666666
2010-05-16 22:10:00,533.3333333333334
2010-05-16 22:15:00,532.5
2010-05-16 22:20:00,531.6666666666666
2010-05-16 22:25:00,530.8333333333334
2010-05-16 22:30:00,530.0
2010-05-16 22:35:00,529.1666666666666
2010-05-16 22:40:00,528.3333333333334
2010-05-16 22:45:00,527.5
2010-05-16 22:50:00,526.6666666666666
2010-05-16 22:55:00,525.8333333333334
2010-05-16 23:00:00,525.0
2010-05-16 23:05:00,524.25
2010-05-16 23:10:00,523.5
2010-05-16 23:15:00,522.75
2010-05-16 23:20:00,522.0
2010-05-16 23:25:00,521.25
2010-05-16 23:30:00,520.5
2010-05-16 23:35:00,519.75
2010-05-16 23:40:00,519.0
2010-05-16 23:45:00,518.25
2010-05-16 23:50:00,517.5
2010-05-16 23:55:00,516.75
2010-05-17 00:00:00,516.0
2010-05-17 00:05:00,515.25
2010-05-17 00:10:00,514.5
2010-05-17 00:15:00,513.75
2010-05-17 00:20:00,513.0
2010-05-17 00:25:00,512.25
2010-05-17 00:30:00,511.5
2010-05-17 00:35:00,510.75
2010-05-17 00:40:00,510.0
2010-05-17 00:45:00,509.25
2010-05-17 00:50:00,508.5
2010-05-17 00:55:00,507.75
2010-05-17 01:00:00,507.0
2010-05-17 01:05:00,506.4166666666667
2010-05-17 01:10:00,505.8333333333333
2010-05-17 01:15:00,505.25
2010-05-17 01:20:00,504.6666666666667
2010-05-17 01:25:00,504.0833333333333
2010-05-17 01:30:00,503.5
2010-05-17 01:35:00,502.9166666666667
2010-05-17 01:40:00,502.3333333333333
2010-05-17 01:45:00,501.75
2010-05-17 01:50:00,501.1666666666667
2010-05-17 01:55:00,500.5833333333333
2010-05-17 02:00:00,500.0
2010-05-17 02:05:00,499.5
2010-05-17 02:10:00,499.0
2010-05-17 02:15:00,498.5
2010-05-17 02:20:00,498.0
2010-05-17 02:25:00,497.5
2010-05-17 02:30:00,497.0
2010-05-17 02:35:00,496.5
2010-05-17 02:40:00,496.0
2010-05-17 02:45:00,495.5
2010-05-17 02:50:00,495.0
2010-05-17 02:55:00,494.5
2010-05-17 03:00:00,494.0
2010-05-17 03:05:00,493.5833333333333
2010-05-17 03:10:00,493.1666666666667
2010-05-17 03:15:00,492.75
2010-05-17 03:20:00,492.3333333333333
2010-05-17 03:25:00,491.9166666666667
2010-05-17 03:30:00,491.5
2010-05-17 03:35:00,491.0833333333333
2010-05-17 03:40:00,490.6666666666667
2010-05-17 03:45:00,490.25
2010-05-17 03:50:00,489.8333333333333
2010-05-17 03:55:00,489.4166666666667
2010-05-17 04:00:00,489.0
2010-05-17 04:05:00,488.8333333333333
2010-05-17 04:10:00,488.6666666666667
2010-05-17 04:15:00,488.5
2010-05-17 04:20:00,488.3333333333333
2010-05-17 04:25:00,488.1666666666667
2010-05-17 04:30:00,488.0
2010-05-17 04:35:00,487.8333333333333
2010-05-17 04:40:00,487.6666666666667
2010-05-17 04:45:00,487.5
2010-05-17 04:50:00,487.3333333333333
2010-05-17 04:55:00,487.1666666666667
2010-05-17 05:00:00,487.0
2010-05-17 05:05:00,487.8333333333333
2010-05-17 05:10:00,488.6666666666667
2010-05-17 05:15:00,489.5
2010-05-17 05:20:00,490.3333333333333
2010-05-17 05:25:00,491.1666666666667
2010-05-17 05:30:00,492.0
2010-05-17 05:35:00,492.8333333333333
2010-05-17 05:40:00,493.6666666666667
2010-05-17 05:45:00,494.5
2010-05-17 05:50:00,495.3333333333333
2010-05-17 05:55:00,496.1666666666667
2010-05-17 06:00:00,497.0
2010-05-17 06:05:00,498.25
2010-05-17 06:10:00,499.5
2010-05-17 06:15:00,500.75
2010-05-17 06:20:00,502.0
2010-05-17 06:25:00,503.25
2010-05-17 06:30:00,504.5
2010-05-17 06:35:00,505.75
2010-05-17 06:40:00,507.0
2010-05-17 06:45:00,508.25
2010-05-17 06:50:00,509.5
2010-05-17 06:55:00,510.75
2010-05-17 07:00:00,512.0
2010-05-17 07:05:00,513.5
2010-05-17 07:10:00,515.0
2010-05-17 07:15:00,516.5
2010-05-17 07:20:00,518.0
2010-05-17 07:25:00,519.5
2010-05-17 07:30:00,521.0
2010-05-17 07:35:00,522.5
2010-05-17 07:40:00,524.0
2010-05-17 07:45:00,525.5
2010-05-17 07:50:00,527.0
2010-05-17 07:55:00,528.5
2010-05-17 08:00:00,530.0
2010-05-17 08:05:00,531.5
2010-05-17 08:10:00,533.0
2010-05-17 08:15:00,534.5
2010-05-17 08:20:00,536.0
2010-05-17 08:25:00,537.5
2010-05-17 08:30:00,539.0
2010-05-17 08:35:00,540.5
2010-05-17 08:40:00,542.0
2010-05-17 08:45:00,543.5
2010-05-17 08:50:00,545.0
2010-05-17 08:55:00,546.5
2010-05-17 09:00:00,548.0
2010-05-17 09:05:00,549.5833333333334
2010-05-17 09:10:00,551.1666666666666
2010-05-17 09:15:00,552.75
2010-05-17 09:20:00,554.3333333333334
2010-05-17 09:25:00,555.9166666666666
2010-05-17 09:30:00,557.5
2010-05-17 09:35:00,559.0833333333334
2010-05-17 09:40:00,560.6666666666666
2010-05-17 09:45:00,562.25
2010-05-17 09:50:00,563.8333333333334
2010-05-17 09:55:00,565.4166666666666
2010-05-17 10:00:00,567.0
2010-05-17 10:05:00,568.4166666666666
2010-05-17 10:10:00,569.8333333333334
2010-05-17 10:15:00,571.25
2010-05-17 10:20:00,572.6666666666666
2010-05-17 10:25:00,574.0833333333334
2010-05-17 10:30:00,575.5
2010-05-17 10:35:00,576.9166666666666
2010-05-17 10:40:00,578.3333333333334
2010-05-17 10:45:00,579.75
2010-05-17 10:50:00,581.1666666666666
2010-05-17 10:55:00,582.5833333333334
2010-05-17 11:00:00,584.0
2010-05-17 11:05:00,585.3333333333334
2010-05-17 11:10:00,586.6666666666666
2010-05-17 11:15:00,588.0
2010-05-17 11:20:00,589.3333333333334
2010-05-17 11:25:00,590.6666666666666
2010-05-17 11:30:00,592.0
2010-05-17 11:35:00,593.3333333333334
2010-05-17 11:40:00,594.6666666666666
2010-05-17 11:45:00,596.0
2010-05-17 11:50:00,597.3333333333334
2010-05-17 11:55:00,598.6666666666666
2010-05-17 12:00:00,600.0
2010-05-17 12:05:00,601.1666666666666
2010-05-17 12:10:00,602.3333333333334
2010-05-17 12:15:00,603.5
2010-05-17 12:20:00,604.6666666666666
2010-05-17 12:25:00,605.8333333333334
2010-05-17 12:30:00,607.0
2010-05-17 12:35:00,608.1666666666666
2010-05-17 12:40:00,609.3333333333334
2010-05-17 12:45:00,610.5
2010-05-17 12:50:00,611.6666666666666
2010-05-17 12:55:00,612.8333333333334
2010-05-17 13:00:00,614.0
2010-05-17 13:05:00,614.75
2010-05-17 13:10:00,615.5
2010-05-17 13:15:00,616.25
2010-05-17 13:20:00,617.0
2010-05-17 13:25:00,617.75
2010-05-17 13:30:00,618.5
2010-05-17 13:35:00,619.25
2010-05-17 13:40:00,620.0
2010-05-17 13:45:00,620.75
2010-05-17 13:50:00,621.5
2010-05-17 13:55:00,622.25
2010-05-17 14:00:00,623.0
2010-05-17 14:05:00,623.3333333333334
2010-05-17 14:10:00,623.6666666666666
2010-05-17 14:15:00,624.0
2010-05-17 14:20:00,624.3333333333334
2010-05-17 14:25:00,624.6666666666666
2010-05-17 14:30:00,625.0
2010-05-17 14:35:00,625.3333333333334
2010-05-17 14:40:00,625.6666666666666
2010-05-17 14:45:00,626.0
2010-05-17 14:50:00,626.3333333333334
2010-05-17 14:55:00,626.6666666666666
2010-05-17 15:00:00,627.0
2010-05-17 15:05:00,627.0833333333334
2010-05-17 15:10:00,627.1666666666666
2010-05-17 15:15:00,627.25
2010-05-17 15:20:00,627.3333333333334
2010-05-17 15:25:00,627.4166666666666
2010-05-17 15:30:00,627.5
2010-05-17 15:35:00,627.5833333333334
2010-05-17 15:40:00,627.6666666666666
2010-05-17 15:45:00,627.75
2010-05-17 15:50:00,627.8333333333334
2010-05-17 15:55:00,627.9166666666666
2010-05-17 16:00:00,628.0
2010-05-17 16:05:00,627.4166666666666
2010-05-17 16:10:00,626.8333333333334
2010-05-17 16:15:00,626.25
2010-05-17 16:20:00,625.6666666666666
2010-05-17 16:25:00,625.0833333333334
2010-05-17 16:30:00,624.5
2010-05-17 16:35:00,623.9166666666666
2010-05-17 16:40:00,623.3333333333334
2010-05-17 16:45:00,622.75
2010-05-17 16:50:00,622.1666666666666
2010-05-17 16:55:00,621.5833333333334
2010-05-17 17:00:00,621.0
2010-05-17 17:05:00,619.9166666666666
2010-05-17 17:10:00,618.8333333333334
2010-05-17 17:15:00,617.75
2010-05-17 17:20:00,616.6666666666666
2010-05-17 17:25:00,615.5833333333334
2010-05-17 17:30:00,614.5
2010-05-17 17:35:00,613.4166666666666
2010-05-17 17:40:00,612.3333333333334
2010-05-17 17:45:00,611.25
2010-05-17 17:50:00,610.1666666666666
2010-05-17 17:55:00,609.0833333333334
2010-05-17 18:00:00,608.0
2010-05-17 18:05:00,606.3333333333334
2010-05-17 18:10:00,604.6666666666666
2010-05-17 18:15:00,603.0
2010-05-17 18:20:00,601.3333333333334
2010-05-17 18:25:00,599.6666666666666
2010-05-17 18:30:00,598.0
2010-05-17 18:35:00,596.3333333333334
2010-05-17 18:40:00,594.6666666666666
2010-05-17 18:45:00,593.0
2010-05-17 18:50:00,591.3333333333334
2010-05-17 18:55:00,589.6666666666666
2010-05-17 19:00:00,588.0
2010-05-17 19:05:00,585.9166666666666
2010-05-17 19:10:00,583.8333333333334
2010-05-17 19:15:00,581.75
2010-05-17 19:20:00,579.6666666666666
2010-05-17 19:25:00,577.5833333333334
2010-05-17 19:30:00,575.5
2010-05-17 19:35:00,573.4166666666666
2010-05-17 19:40:00,571.3333333333334
2010-05-17 19:45:00,569.25
2010-05-17 19:50:00,567.1666666666666
2010-05-17 19:55:00,565.0833333333334
2010-05-17 20:00:00,563.0
2010-05-17 20:05:00,561.8333333333334
2010-05-17 20:10:00,560.6666666666666
2010-05-17 20:15:00,559.5
2010-05-17 20:20:00,558.3333333333334
2010-05-17 20:25:00,557.1666666666666
2010-05-17 20:30:00,556.0
2010-05-17 20:35:00,554.8333333333334
2010-05-17 20:40:00,553.6666666666666
2010-05-17 20:45:00,552.5
2010-05-17 20:50:00,551.3333333333334
2010-05-17 20:55:00,550.1666666666666
2010-05-17 21:00:00,549.0
2010-05-17 21:05:00,548.1666666666666
2010-05-17 21:10:00,547.3333333333334
2010-05-17 21:15:00,546.5
2010-05-17 21:20:00,545.6666666666666
2010-05-17 21:25:00,544.8333333333334
2010-05-17 21:30:00,544.0
2010-05-17 21:35:00,543.1666666666666
2010-05-17 21:40:00,542.3333333333334
2010-05-17 21:45:00,541.5
2010-05-17 21:50:00,540.6666666666666
2010-05-17 21:55:00,539.8333333333334
2010-05-17 22:00:00,539.0
2010-05-17 22:05:00,538.1666666666666
2010-05-17 22:10:00,537.3333333333334
2010-05-17 22:15:00,536.5
2010-05-17 22:20:00,535.6666666666666
2010-05-17 22:25:00,534.8333333333334
2010-05-17 22:30:00,534.0
2010-05-17 22:35:00,533.1666666666666
2010-05-17 22:40:00,532.3333333333334
2010-05-17 22:45:00,531.5
2010-05-17 22:50:00,530.6666666666666
2010-05-17 22:55:00,529.8333333333334
2010-05-17 23:00:00,529.0
2010-05-17 23:05:00,528.1666666666666
2010-05-17 23:10:00,527.3333333333334
2010-05-17 23:15:00,526.5
2010-05-17 23:20:00,525.6666666666666
2010-05-17 23:25:00,524.8333333333334
2010-05-17 23:30:00,524.0
2010-05-17 23:35:00,523.1666666666666
2010-05-17 23:40:00,522.3333333333334
2010-05-17 23:45:00,521.5
2010-05-17 23:50:00,520.6666666666666
2010-05-17 23:55:00,519.8333333333334
2010-05-18 00:00:00,519.0
2010-05-18 00:05:00,518.25
2010-05-18 00:10:00,517.5
2010-05-18 00:15:00,516.75
2010-05-18 00:20:00,516.0
2010-05-18 00:25:00,515.25
2010-05-18 00:30:00,514.5
2010-05-18 00:35:00,513.75
2010-05-18 00:40:00,513.0
2010-05-18 00:45:00,512.25
2010-05-18 00:50:00,511.5
2010-05-18 00:55:00,510.75
2010-05-18 01:00:00,510.0
2010-05-18 01:05:00,509.4166666666667
2010-05-18 01:10:00,508.8333333333333
2010-05-18 01:15:00,508.25
2010-05-18 01:20:00,507.6666666666667
2010-05-18 01:25:00,507.0833333333333
2010-05-18 01:30:00,506.5
2010-05-18 01:35:00,505.9166666666667
2010-05-18 01:40:00,505.3333333333333
2010-05-18 01:45:00,504.75
2010-05-18 01:50:00,504.1666666666667
2010-05-18 01:55:00,503.5833333333333
2010-05-18 02:00:00,503.0
2010-05-18 02:05:00,502.5
2010-05-18 02:10:00,502.0
2010-05-18 02:15:00,501.5
2010-05-18 02:20:00,501.0
2010-05-18 02:25:00,500.5
2010-05-18 02:30:00,500.0
2010-05-18 02:35:00,499.5
2010-05-18 02:40:00,499.0
2010-05-18 02:45:00,498.5
2010-05-18 02:50:00,498.0
2010-05-18 02:55:00,497.5
2010-05-18 03:00:00,497.0
2010-05-18 03:05:00,496.5833333333333
2010-05-18 03:10:00,496.1666666666667
2010-05-18 03:15:00,495.75
2010-05-18 03:20:00,495.3333333333333
2010-05-18 03:25:00,494.9166666666667
2010-05-18 03:30:00,494.5
2010-05-18 03:35:00,494.0833333333333
2010-05-18 03:40:00,493.6666666666667
2010-05-18 03:45:00,493.25
